product_name,price,unit,unit_price,image_name,integration_date,supermarket
POP Disney: Frozen 2 Elza figura vagy POP Disney: Hamupipőke rózsaszín ruhában,3599,Ft,,pop-disney-frozen-2-elza-figura-2005100629918-1-5k.png,2021-11-11 15:36:06.816112,tesco
Pop Games: Fortnite lámafigura vagy POP Star Wars: The Mandalorian gyermekfigura,3599,Ft/db,,pop-star-wars-the-mandalorian-gyermek-figura-2005100629924-1-5k.png,2021-11-11 15:36:06.817280,tesco
POP Movies: Harry Potter figura,3599,Ft,,pop-movies-harry-potter-figura-2005100634435-1-5k.png,2021-11-11 15:36:06.818319,tesco
Pöttyös kakaó 0% hozzáadott cukorral,229,Ft,1l=763Ft,pottyos-kakao-0-hozzaadott-cukorral-2004020276674-1-5k.png,2021-11-11 15:36:06.818319,tesco
Pöttyös kakaós tej,229,Ft,1l=763Ft,pottyos-kakaos-tej-2004020258840-1-5k.png,2021-11-11 15:36:06.818319,tesco
Pöttyös kakaós tej (1 l),549,Ft,,pottyos-kakaos-tej-2004020276683-1-5k.png,2021-11-11 15:36:06.818319,tesco
"Pöttyös Óriás, Fitt Rudi vagy Guru",149,Ft,,pottyos-orias-fitt-rudi-vagy-guru-2004005908574-1-5k.png,2021-11-11 15:36:06.818319,tesco
Prelix téli szélvédőmosó folyadék -40 °C,2099,Ft,1l=420Ft,prelix-teli-szelvedomoso-2004020321943-1-5k.png,2021-11-11 15:36:06.818319,tesco
Present pets tündéres kiskutya meglepetéscsomag,14990,Ft/szett,,present-pets-hercegnos-kiskutya-meglepetes-csomag-2005100613903-1-5k.png,2021-11-11 15:36:06.818319,tesco
Prevital alutasakos macskaeledel multipack,1099,Ft/cs,1kg=916Ft,prevital-alutasakos-macskaeledel-multipack-2005100501229-1-5k.png,2021-11-11 15:36:06.826574,tesco
Prevital száraz macskaeledel,1099,Ft,1kg=785Ft,prevital-szaraz-macskaeledel-2004020311990-1-5k.png,2021-11-11 15:36:06.827635,tesco
Privát Hús felezett füstölt főtt császárszalonna,319,Ft/db,1kg=3190Ft,fott-preselt-fel-csaszarszalonna-2004007604658.png,2021-11-11 15:36:06.827635,tesco
ProfiCare PC-HR 3053 férfiborotva,4499,Ft,,proficare-pc-hr-3053-ferfi-borotva-2005100596725-1-5k.png,2021-11-11 15:36:06.827635,tesco
"Pure Star Original vodka 37,5% 500 ml",1999,Ft/db,1l=3998Ft,pure-star-original-vodka-37-5-500-ml-2004020154404.png,2021-11-11 15:36:06.827635,tesco
Purse Pets táska,8199,Ft/db,,purse-pets-taska-2005100616118-1-5k.png,2021-11-11 15:36:06.827635,tesco
Raffaello desszert,849,Ft,1kg=14129Ft,raffaello-t7-dobozka-70g-2004020013129-1-5k.png,2021-11-11 15:36:06.827635,tesco
Rama kenőmargarin,419,Ft,1kg=1048Ft,rama-kenomargarinok-2004020314415-1-5k.png,2021-11-11 15:36:06.827635,tesco
Rama téglamargarin,579,Ft/db,,,2021-11-11 15:36:06.827635,tesco
Rastar Jeep Wrangler Rubicon távirányítós autó,8199,Ft,,rastar-jeep-wrangler-rubicon-taviranyitos-auto-2005100595707-1-5k.png,2021-11-11 15:36:06.835811,tesco
Rastar RC BMW M8 GTE,6299,Ft/szett,,rastar-rc-2005100601507-1-5k.png,2021-11-11 15:36:06.835811,tesco
Rastar távirányítós Bugatti Divo/Sian autó,8199,Ft/db,,rastar-taviranyitos-bugatti-divo-sian-auto-2005100595705-1-5k.png,2021-11-11 15:36:06.835811,tesco
Rastar távirányítós Senna/Ferrari autó,8199,Ft,,rastar-taviranyitos-senna-ferrari-auto-2005100491894-1-5k.png,2021-11-11 15:36:06.835811,tesco
Rastinger alkoholmentes világos sör 500 ml,195,Ft/db,1l=390Ft,rastinger-alkoholmentes-vilagos-sor-500-ml-2004020292150.jpg,2021-11-11 15:36:06.835811,tesco
Rastinger citromízű szénsavas üdítőital és alkoholmentes világos sör keveréke 500 ml,195,Ft/db,1l=390Ft,rastinger-citromizu-szensavas-uditoital-es-alkoholmentes-vilagos-sor-kevereke-500-ml-2004020292151.png,2021-11-11 15:36:06.835811,tesco
Rastinger grapefruitízű szénsavas üdítőital és alkoholmentes világos sör keveréke 500 ml,195,Ft/db,1l=390Ft,rastinger-grapefruitizu-szensavas-uditoital-es-alkoholmentes-vilagos-sor-kevereke-500-ml-2004020292149.jpg,2021-11-11 15:36:06.835811,tesco
Rastinger világos sör 4% 500 ml,179,Ft/db,1l=358Ft,rastinger-vilagos-sor-4-500-ml-2004020000200.png,2021-11-11 15:36:06.835811,tesco
"Rastinger világos sör 5,3% 500 ml",175,Ft/db,1l=350Ft,rastinger-vilagos-sor-5-3-500-ml-2004020078303.png,2021-11-11 15:36:06.835811,tesco
Rastinger világos sör 7% 500 ml,215,Ft/db,1l=430Ft,rastinger-vilagos-sor-7-500-ml-2004020078306.jpg,2021-11-11 15:36:06.844031,tesco
Rauch My Tea,299,Ft/db,1l=199Ft,rauch-mytea-ice-1-5l-2004010299698-1-5k.png,2021-11-11 15:36:06.844031,tesco
Regények és egyéb olvasmányok,2689,Ft/db-tól,,regenyek-es-egyeb-olvasmanyok-2004020319786-1-5k.png,2021-11-11 15:36:06.846064,tesco
Regina Bianka papír zsebkendő,199,Ft/cs,1db=1.99Ft,regina-papirzsebkendo-2004020256076-1-5k.png,2021-11-11 15:36:06.846064,tesco
Regina háztartási papírtörlő,799,Ft,,regina-haztartasi-papirtorlo-2004020256171-1-5k.png,2021-11-11 15:36:06.846064,tesco
Regina háztartási papírtörlő (2 db/cs),599,Ft/cs,1db=300Ft,regina-haztartasi-papirtorlo-2004020228423-1-5k.png,2021-11-11 15:36:06.846064,tesco
Regina karácsonyi szalvéta,179,Ft/cs,1db=6Ft,regina-karacsonyi-szalveta-2004020324054-1-5k.png,2021-11-11 15:36:06.846064,tesco
Rendőrautós készlet,3699,Ft/szett,,rendorautos-keszlet-2005100522426-1-5k.png,2021-11-11 15:36:06.846064,tesco
Reno alutasakos kutyaeledel,1079,Ft/cs,1kg=899Ft,reno-alutasakos-kutyaeledel-2004120529137-1-5k.png,2021-11-11 15:36:06.846064,tesco
Reno konzerv kutyaeledel,319,Ft,1kg=257Ft,reno-konzerv-kutyaeledel-2004010836923-1-5k.png,2021-11-11 15:36:06.846064,tesco
Renova karácsonyi papírtörlő,849,Ft/db,,renova-karacsonyi-papirtorlo-2004020323383-1-5k.png,2021-11-11 15:36:06.846064,tesco
Renova karácsonyi toalettpapír,749,Ft/cs,1db=187Ft,renova-karacsonyi-toalettpapir-2004020323384-1-5k.png,2021-11-11 15:36:06.846064,tesco
"Rexona dezodorspray, roll-on vagy stift",569,Ft/db,,rexona-dezodorspray-roll-on-vagy-stift-2004020216890-1-5k.png,2021-11-11 15:36:06.846064,tesco
RH6973WO 22V Vezeték nélküli rúdporszívó,29990,Ft,,rh6973wo-22v-vezetek-nelkuli-rudporszivo-2005100611054-1-5k.png,2021-11-11 15:36:06.853978,tesco
Riken téli gumiabroncsok,11190,Ft/db,,riken-teli-gumiabroncsok-2004120417765-1-5k.png,2021-11-11 15:36:06.854977,tesco
Riska félzsíros sajt,1099,Ft/cs,1kg=1570Ft,riska-felzsiros-sajt-2004020314804-1-5k.png,2021-11-11 15:36:06.855973,tesco
Riska Séf vaj,219,Ft,1kg=2190Ft,riska-sef-vaj-2004120456804-1-5k.png,2021-11-11 15:36:06.857002,tesco
Riska tejföl,749,Ft,,riska-tejfol-2004120500418-1-5k.png,2021-11-11 15:36:06.857002,tesco
Riska UHT tej,179,Ft,,riska-uht-tej-2004120502923-1-5k.png,2021-11-11 15:36:06.858000,tesco
Royal Tokaji Furmint Dülő válogatás,2799,Ft,1l=5332Ft,royal-tokaji-furmint-dulo-valogatas-2004020324712-1-5k.png,2021-11-11 15:36:06.858000,tesco
"Royal vodka vagy Royal ízesített vodka, likőr",2399,Ft/db,1l=4798Ft,royal-vodka-vagy-royal-izesitett-vodka-likor-0-5l-2004020297835-1-5k.png,2021-11-11 15:36:06.859930,tesco
Sága royal borjúpárizsi,999,Ft,1kg=2498Ft,saga-royal-borjuparizsi-2004020318874-1-5k.png,2021-11-11 15:36:06.859930,tesco
Sága selyemsonka,289,Ft/cs,1kg=4290Ft,saga-selyemsonka-2004010299964-1-5k.png,2021-11-11 15:36:06.860961,tesco
Schulstad fagyasztott pekándiós fonat,899,Ft,1kg=2293Ft,schulstad-fagyasztott-pekandios-fonat-2004020326597-1-5k.png,2021-11-11 15:36:06.860961,tesco
Schulstad fagyasztott vajas croissant,1299,Ft,1kg=2706Ft,schulstad-fagyasztott-vajas-croissant-2004020326596-1-5k.png,2021-11-11 15:36:06.860961,tesco
Sensodyne fogkrém,1269,Ft,1l=16920Ft,sensodyne-termekekre-2004120022483-1-5k.png,2021-11-11 15:36:06.860961,tesco
Sertés lapocka,138,Ft/db,1kg=1389Ft,sertes-lapocka-2004007357707.png,2021-11-11 15:36:06.860961,tesco
Shimmer Me csillámtetoválás,7999,Ft/szett,,shimmer-me-csillam-tetovalas-2005100613902-1-5k.png,2021-11-11 15:36:06.860961,tesco
Silverlit A-Bot X robot,10490,Ft/szett,legfeljebb48parancs,silverlit-a-bot-x-robot-2005100497034-2-5k.png,2021-11-11 15:36:06.860961,tesco
Silverlit távirányítós műrepülő drón,9699,Ft,,silverlit-murepulo-dron-2005100373116-1-5k.png,2021-11-11 15:36:06.860961,tesco
Sió gyümölcsös smoothie-k,429,Ft/db,1l=1716Ft,sio-gyumolcsos-smoothie-k-2004020280041-1-5k.png,2021-11-11 15:36:06.860961,tesco
Sió mix vegyes gyümölcsital,315,Ft,,sio-mix-vegyes-gyumolcsital-2004120575974-1-5k.png,2021-11-11 15:36:06.860961,tesco
Sió Natura 100%-os gyümölcslé,429,Ft,,sio-natura-1l-2004010393365-1-5k.png,2021-11-11 15:36:06.860961,tesco
SL Lovas túra játékszett,10990,Ft/szett,,sl-lovas-tura-jatekszett-2005100619267-1-5k.png,2021-11-11 15:36:06.869076,tesco
Slide Winder Polaris távirányítós autó,5399,Ft,,slide-winder-polaris-taviranyitos-auto-2005100597652-1-5k.png,2021-11-11 15:36:06.869076,tesco
Smarties mikuláscsomag,1899,Ft,1kg=11151Ft,minden-mikulas-edessegcsomag-20-kedvezmennyel-2004020303340-1-5k.png,2021-11-11 15:36:06.869076,tesco
Smashers Epic megelepetéstojás,7499,Ft,,smashers-epic-megelepetes-tojas-2005100606911-1-5k.png,2021-11-11 15:36:06.869076,tesco
Soldier Force hadihajókészlet,8199,Ft/szett,,soldier-force-hadihajo-keszlet-2005100374642-1-5k.png,2021-11-11 15:36:06.869076,tesco
Soldier Force hadsereg-telepítés játékszett,9299,Ft/szett,,soldier-force-hadsereg-telepites-jatekszett-2005100596163-1-5k.png,2021-11-11 15:36:06.872799,tesco
Soldier Force helikopteres játékszett,11190,Ft/szett,,soldier-force-helikopteres-jatekszett-2005100490330-1-5k.png,2021-11-11 15:36:06.872799,tesco
Soldier Force Hercules teherszállító repülő játékszett,11990,Ft/szett,elemekszükségesek,soldier-force-hercules-teherszallito-repulo-jatekszett-2005100596165-1-5k.png,2021-11-11 15:36:06.873832,tesco
Soldier Force kiképzőtábor járékszett,6299,Ft/szett,,soldier-force-kikepzotabor-jarekszett-2005100597848-1-5k.png,2021-11-11 15:36:06.875069,tesco
Soós 4 tojásos száraztészta,213,Ft,1kg=1065Ft,soos-4-tojasos-szarazteszta-2004010014079-1-5k.png,2021-11-11 15:36:06.875069,tesco
Soproni Óvatos Duhaj dobozos sör,265,Ft/db,1l=598Ft,soproni-ovatos-duhaj-dobozos-sor-2004009756256-1-5k.png,2021-11-11 15:36:06.876103,tesco
Special Reserve Blended Scotch whisky 40% 70 cl,3499,Ft/db,1l=4998.57Ft,special-reserve-blended-scotch-whisky-40-70-cl-2004020064405.png,2021-11-11 15:36:06.876103,tesco
Spirograph tervező készlet,3699,Ft/szett,,spirograph-tervezo-keszlet-2005100608924-1-5k.png,2021-11-11 15:36:06.876103,tesco
Splendor Marvel társasjáték,9499,Ft,,splendor-marvel-tarsasjatek-2005100611675-1-5k.png,2021-11-11 15:36:06.876103,tesco
Sport szelet,89,Ft/db,,,2021-11-11 15:36:06.876103,tesco
Springforce alumínium fólia 20 m,329,Ft/db,1m=16.45Ft,springforce-aluminium-folia-20-m-2005100501255.png,2021-11-11 15:36:06.876103,tesco
Springforce toalett papír 3 rétegű 8 tekercs,799,Ft/db,1db=99.88Ft,springforce-toalett-papir-3-retegu-8-tekercs-2004020263209.png,2021-11-11 15:36:06.876103,tesco
Springforce toalett papír kamilla illattal 3 rétegű 8 tekercs,799,Ft/db,1db=99.88Ft,springforce-toalett-papir-kamilla-illattal-3-retegu-8-tekercs-2004020263212.png,2021-11-11 15:36:06.876103,tesco
Springforce univerzális mosópor 48 mosás 6 kg,1999,Ft/db,1kg=333.17Ft,springforce-univerzalis-mosopor-48-mosas-6-kg-2005100241582.jpg,2021-11-11 15:36:06.876103,tesco
Staropramen dobozos sör,269,Ft/db,,,2021-11-11 15:36:06.876103,tesco
Stockwell & Co. aprított tonhal növényi olajban és sós lében 185 g,499,Ft/db,1kg=3838.46Ft,stockwell-co-apritott-tonhal-novenyi-olajban-es-sos-leben-185-g-2005100396232.jpg,2021-11-11 15:36:06.876103,tesco
Stockwell & Co. aprított tonhal sós lében 185 g,499,Ft/db,1kg=3838.46Ft,stockwell-co-apritott-tonhal-sos-leben-185-g-2005100396231.png,2021-11-11 15:36:06.876103,tesco
"Stockwell & Co. azonnal oldódó, mogyoró ízű kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-mogyoro-izu-kaves-italpor-100-g-2005100579763.jpg,2021-11-11 15:36:06.884232,tesco
"Stockwell & Co. azonnal oldódó, tejszín ízű kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-tejszin-izu-kaves-italpor-100-g-2005100579765.jpg,2021-11-11 15:36:06.884337,tesco
"Stockwell & Co. azonnal oldódó, vanília ízű kávés italpor 100 g",145,Ft/db,1kg=1450Ft,stockwell-co-azonnal-oldodo-vanilia-izu-kaves-italpor-100-g-2005100579764.jpg,2021-11-11 15:36:06.885372,tesco
Stockwell & Co. bazsalikom 10 g,39,Ft/db,1kg=3900Ft,stockwell-co-bazsalikom-10-g-2005100415008.jpg,2021-11-11 15:36:06.886373,tesco
Stockwell & Co. Cappuccino azonnal oldódó kávés italpor 100 g,145,Ft/db,1kg=1450Ft,stockwell-co-cappuccino-azonnal-oldodo-kaves-italpor-100-g-2005100579766.jpg,2021-11-11 15:36:06.886373,tesco
Stockwell & Co. citrom és méz ízű fekete tea 20 filter 40 g,249,Ft/db,1kg=6225Ft,stockwell-co-citrom-es-mez-izu-fekete-tea-20-filter-40-g-2005100579770.jpg,2021-11-11 15:36:06.887365,tesco
Stockwell & Co. citrom ízű szénsavas üdítőital édesítőszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-citrom-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534823.jpg,2021-11-11 15:36:06.887365,tesco
Stockwell & Co. egész kömény 40 g,89,Ft/db,1kg=2225Ft,stockwell-co-egesz-komeny-40-g-2005100415009.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. egész szegfűbors 12 g,61,Ft/db,1kg=5083.33Ft,stockwell-co-egesz-szegfubors-12-g-2005100415016.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. fagyasztva szárított instant kávé 200 g,949,Ft/db,1kg=4745Ft,stockwell-co-fagyasztva-szaritott-instant-kave-200-g-2005100429515.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. granulált instant kávé 200 g,949,Ft/db,1kg=4745Ft,stockwell-co-granulalt-instant-kave-200-g-2005100429496.png,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. II. osztályú csípős fűszerpaprika őrlemény 20 g,60,Ft/db,1kg=3000Ft,stockwell-co-ii-osztalyu-csipos-fuszerpaprika-orlemeny-20-g-2005100415015.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. kóla ízű szénsavas üdítőital édesítőszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-kola-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534861.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. majoranna 8 g,39,Ft/db,1kg=4875Ft,stockwell-co-majoranna-8-g-2005100415006.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. narancs ízű szénsavas üdítőital édesítőszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-narancs-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004120148357.jpg,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. őrölt feketebors 20 g,99,Ft/db,1kg=4950Ft,stockwell-co-orolt-feketebors-20-g-2005100415007.png,2021-11-11 15:36:06.888366,tesco
Stockwell & Co. tonik ízű szénsavas üdítőital édesítőszerekkel 2 l,99,Ft/db,1l=49.5Ft,stockwell-co-tonik-izu-szensavas-uditoital-edesitoszerekkel-2-l-2004009534854.jpg,2021-11-11 15:36:06.888366,tesco
STR8 dezodorspray,999,Ft,1l=4995Ft,str8-dezodorspray-200-ml-2004020253565-1-5k.png,2021-11-11 15:36:06.888366,tesco
STR8 tusfürdő,899,Ft/db,1l=2248Ft,str8-tusfurdo-400-ml-2004020252584-1-5k.png,2021-11-11 15:36:06.888366,tesco
Sudocrem törlőkendő,1859,Ft/cs,1db=8Ft,sudocrem-4x55-os-torlokendokre-2004020284436-1-5k.png,2021-11-11 15:36:06.888366,tesco
Sweet Family porcukor,179,Ft,1kg=358Ft,sweet-family-porcukor-2004003168963-1-5k.png,2021-11-11 15:36:06.896487,tesco
Szegedi őrölt édes paprika I. osztályú,515,Ft,1kg=3433Ft,szegedi-paprika-i-osztalyu-edes-orolt-paprika-150-g-2004120154568-1-5k.png,2021-11-11 15:36:06.896487,tesco
Szellemkastély társasjáték,5599,Ft,,szellemkastely-tarsasjatek-2005100617480-1-5k.png,2021-11-11 15:36:06.896487,tesco
Szénhidrátcsökkentett vekni 300 g,395,Ft/db,1kg=1316.67Ft,szenhidratcsokkentett-vekni-300-g-2004020272345.png,2021-11-11 15:36:06.896487,tesco
Szilas aroma vagy ételszínezék,99,Ft,,szilas-aroma-vagy-etelszinezek-2004007692501-1-5k.png,2021-11-11 15:36:06.896487,tesco
Szkítia fosztogatói társasjáték,10390,Ft,"területetfeldúlni,zsákmánytszerezni",szkitia-fosztogatoi-tarsasjatek-2005100610682-1-5k.png,2021-11-11 15:36:06.896487,tesco
Szláv kenyér,339,Ft/db,1kg=892Ft,szlav-kenyer-2004020275416-1-5k.png,2021-11-11 15:36:06.904488,tesco
Szőrmegombóccsalád,8699,Ft,,szormegomboc-csalad-2005100371488-1-5k.png,2021-11-11 15:36:06.904488,tesco
Távirányítós dinoszaurusz,8999,Ft,,taviranyitos-dinoszaurusz-2005100496432-1-5k.png,2021-11-11 15:36:06.904488,tesco
Távirányítós driftelő és világító cápás autó,10990,Ft,,taviranyitos-driftelo-es-vilagito-capas-auto-2005100616133-1-5k.png,2021-11-11 15:36:06.904488,tesco
Távirányítós tank,10090,Ft/szett,,taviranyitos-tank-2005100503606-1-5k.png,2021-11-11 15:36:06.904488,tesco
Teamsterz versenyautó-játékszett,3599,Ft/szett,,teamsterz-versenyauto-szett-2005100600870-1-5k.png,2021-11-11 15:36:06.904488,tesco
"Tefal Perfectbake tepsi, Tefal kerek sütőforma",2999,Ft/db,,tefal-kerek-sutoforma-2005100622491-1-5k.png,2021-11-11 15:36:06.904488,tesco
"Téli mintás ágyneműhuzat-garnitúra, Téli mintás díszpárna",5249,Ft/szett,,teli-mintas-agynemuhuzat-garnitura-2005100602363-1-5k.png,2021-11-11 15:36:06.904488,tesco
Termo Elegant Lux csempes íves kandallo,59990,Ft,magasság×szélességxmélység,termo-elegant-lux-csempes-ives-kandallo-2004020321473-1-5k.png,2021-11-11 15:36:06.904488,tesco
"Tesco ""A"" minőségű, hosszú szemű rizs 1 kg",369,Ft/db,1kg=369Ft,tesco-2005100501435.jpg,2021-11-11 15:36:06.912608,tesco
Tesco 100% almalé 1 l,269,Ft/db,1l=269Ft,tesco-100-almale-1-l-2004008962184.png,2021-11-11 15:36:06.912608,tesco
Tesco 100% narancslé 1 l,339,Ft/db,1l=339Ft,tesco-100-narancsle-1-l-2004120098824.png,2021-11-11 15:36:06.913644,tesco
Tesco 30% UHT habtejszín 250 ml,229,Ft/db,1l=916Ft,tesco-30-uht-habtejszin-250-ml-2004010616051.jpg,2021-11-11 15:36:06.914640,tesco
"Tesco alma-bogyósgyümölcsital cukorral és édesítőszerrel 1,5 l",229,Ft/db,1l=152.67Ft,tesco-alma-bogyosgyumolcsital-cukorral-es-edesitoszerrel-1-5-l-2004020173562.png,2021-11-11 15:36:06.914640,tesco
"Tesco alma-őszibarack gyümölcsital cukorral és édesítőszerrel 1,5 l",229,Ft/db,1l=152.67Ft,tesco-alma-oszibarack-gyumolcsital-cukorral-es-edesitoszerrel-1-5-l-2004020173565.png,2021-11-11 15:36:06.915640,tesco
Tesco Aqua/Ocean lap illatosító,249,Ft/db,1db=249Ft,tesco-aqua-ocean-lap-illatosito-2005118287907.png,2021-11-11 15:36:06.915640,tesco
"Tesco aromatizált, filteres fekete tea mangó és őszibarack ízesítéssel 20 filter 36 g",265,Ft/db,1db=13.25Ft,tesco-aromatizalt-filteres-fekete-tea-mango-es-oszibarack-izesitessel-20-filter-36-g-2005100586924.jpg,2021-11-11 15:36:06.916635,tesco
Tesco azonnal oldódó kakaós italpor hozzáadott vitaminokkal és ásványi anyagokkal 800 g,799,Ft/db,1kg=998.75Ft,tesco-azonnal-oldodo-kakaos-italpor-hozzaadott-vitaminokkal-es-asvanyi-anyagokkal-800-g-2005100241927.png,2021-11-11 15:36:06.916635,tesco
Tesco bacon ízű kenhető krém májjal 100 g,155,Ft/db,1kg=1550Ft,tesco-bacon-izu-kenheto-krem-majjal-100-g-2004020201866.png,2021-11-11 15:36:06.916635,tesco
Tesco borsos kenhető krém májjal 100 g,155,Ft/db,1kg=1550Ft,tesco-borsos-kenheto-krem-majjal-100-g-2004020201858.png,2021-11-11 15:36:06.916635,tesco
Tesco bulgur 500 g,299,Ft/db,1kg=598Ft,tesco-bulgur-500-g-2005100547250.jpg,2021-11-11 15:36:06.916635,tesco
"Tesco Camembert fehér nemespenésszel érő lágy, zsíros sajt 120 g",289,Ft/db,1kg=2408.33Ft,tesco-camembert-feher-nemespenesszel-ero-lagy-zsiros-sajt-120-g-2004120350324.jpg,2021-11-11 15:36:06.916635,tesco
"Tesco Camembert fehér nemespenésszel érő lágy, zsíros sajt zöldborssal 120 g",289,Ft/db,1kg=2408.33Ft,tesco-camembert-feher-nemespenesszel-ero-lagy-zsiros-sajt-zoldborssal-120-g-2004120350330.jpg,2021-11-11 15:36:06.916635,tesco
Tesco Candy Carnival Happy Bears gyümölcsízű gumicukor 100 g,149,Ft/db,1kg=1490Ft,tesco-candy-carnival-happy-bears-gyumolcsizu-gumicukor-100-g-2005100378770.png,2021-11-11 15:36:06.916635,tesco
Tesco Candy Carnival Jelly Shapes gyümölcsízű gumicukor 500 g,699,Ft/db,1kg=1398Ft,tesco-candy-carnival-jelly-shapes-gyumolcsizu-gumicukor-500-g-2005100378782.jpg,2021-11-11 15:36:06.916635,tesco
Tesco Chardonnay száraz fehérbor 750 ml,579,Ft/db,1l=772Ft,tesco-chardonnay-szaraz-feherbor-750-ml-2004008592961.jpg,2021-11-11 15:36:06.916635,tesco
Tesco citromízű krémmel töltött ostya 225 g,305,Ft/db,1kg=1355.56Ft,tesco-citromizu-kremmel-toltott-ostya-225-g-2005100605051.jpg,2021-11-11 15:36:06.922783,tesco
Tesco Classic pörkölt szemes kávé 1 kg,3199,Ft/db,1kg=3199Ft,tesco-classic-porkolt-szemes-kave-1-kg-2005100429522.png,2021-11-11 15:36:06.922783,tesco
"Tesco Classic pörkölt, őrölt kávé 250 g",699,Ft/db,1kg=2796Ft,tesco-classic-porkolt-orolt-kave-250-g-2005100429505.png,2021-11-11 15:36:06.923817,tesco
Tesco Cool Coconut kókuszos szelet tejcsokoládéba mártva 2 x 25 g (50 g),99,Ft/db,1kg=1980Ft,tesco-cool-coconut-kokuszos-szelet-tejcsokoladeba-martva-2-x-25-g-50-g-2005100429255.jpg,2021-11-11 15:36:06.924815,tesco
"Tesco Crema pörkölt, őrölt kávé 250 g",699,Ft/db,1kg=2796Ft,tesco-crema-porkolt-orolt-kave-250-g-2005100429521.jpg,2021-11-11 15:36:06.924815,tesco
"Tesco Crema pörkölt, szemes kávé 1 kg",3199,Ft/db,1kg=3199Ft,tesco-crema-porkolt-szemes-kave-1-kg-2005100429524.png,2021-11-11 15:36:06.925815,tesco
Tesco croissant epres töltelékkel 60 g,149,Ft/db,1kg=2483.33Ft,tesco-croissant-epres-toltelekkel-60-g-2005100429286.jpg,2021-11-11 15:36:06.925815,tesco
Tesco croissant kakaós és vaníliaízű töltelékkel 60 g,149,Ft/db,1kg=2483.33Ft,tesco-croissant-kakaos-es-vaniliaizu-toltelekkel-60-g-2005100429288.jpg,2021-11-11 15:36:06.925815,tesco
Tesco croissant kakaós töltelékkel 60 g,149,Ft/db,1kg=2483.33Ft,tesco-croissant-kakaos-toltelekkel-60-g-2005100429287.jpg,2021-11-11 15:36:06.925815,tesco
Tesco csabai szeletelt szárazkolbász 100 g,449,Ft/db,1kg=4490Ft,tesco-csabai-szeletelt-szarazkolbasz-100-g-2004009883723.png,2021-11-11 15:36:06.925815,tesco
Tesco cseresznyés joghurt 150 g,135,Ft/db,1kg=900Ft,tesco-cseresznyes-joghurt-150-g-2004120394255.png,2021-11-11 15:36:06.925815,tesco
Tesco Cserszegi Fűszeres félédes fehérbor 750 ml,529,Ft/db,1l=705.33Ft,tesco-cserszegi-fuszeres-feledes-feherbor-750-ml-2004120496779.jpg,2021-11-11 15:36:06.925815,tesco
Tesco csokoládé jégkrém csokoládédarabokkal 900 ml,809,Ft/db,1l=898.89Ft,tesco-csokolade-jegkrem-csokoladedarabokkal-900-ml-2005100569945.jpg,2021-11-11 15:36:06.925815,tesco
Tesco cukormázzal bevont puszedli 200 g,255,Ft/db,1kg=1275Ft,tesco-cukormazzal-bevont-puszedli-200-g-2005100429293.jpg,2021-11-11 15:36:06.925815,tesco
Tesco cukormentes szénsavas energiaital édesítőszerrel 250 ml,109,Ft/db,1l=436Ft,tesco-cukormentes-szensavas-energiaital-edesitoszerrel-250-ml-2004020181862.png,2021-11-11 15:36:06.925815,tesco
Tesco darált háztartási keksz 500 g,299,Ft/db,1kg=598Ft,tesco-daralt-haztartasi-keksz-500-g-2004010112485.png,2021-11-11 15:36:06.925815,tesco
Tesco darált marhahús 500 g,1169,Ft/db,1kg=2338Ft,tesco-daralt-marhahus-500-g-2004008498492.png,2021-11-11 15:36:06.925815,tesco
Tesco darált sertéshús 500 g,799,Ft/db,1kg=1598Ft,tesco-daralt-serteshus-500-g-2004008498690.png,2021-11-11 15:36:06.932885,tesco
Tesco Dine szalvéta barna 1 rétegű 30 cm x 30 cm 100 db,169,Ft/db,1db=1.69Ft,tesco-dine-szalveta-barna-1-retegu-30-cm-x-30-cm-100-db-2005100358558.jpg,2021-11-11 15:36:06.932885,tesco
Tesco Dine szalvéta rózsaszín 1 rétegű 30 cm x 30 cm 100 db,169,Ft/db,1db=1.69Ft,tesco-dine-szalveta-rozsaszin-1-retegu-30-cm-x-30-cm-100-db-2005100358559.jpg,2021-11-11 15:36:06.934438,tesco
